ID,Clan Tag,Clan Name
500016240,FRK,French Killer
500027496,FRKIL,FROGS KILLER
500009282,FRKM,! ! French Kami ! !
500007403,FRLD,Les Detroyers Français
500039970,FRLG,Fire-League
500035404,FRLVS,FR les Vipères
500264115,FRM,Frei
500003583,FROG1,FrogSwarm1
500005179,FROG2,FrogSwarm2
500022245,FROG3,FrogSwarm3
500022505,FROG_,Brouillard de guerre
500047678,FRQP,Les fromages qui puent
500010354,FRS,French Steel Storm
500049584,FRSC,FrenchScythe
500043813,FRSR,Soul Eather'
500028189,FRTO,French Touch
500044310,FRTSD,LES FRANCS TIREURS DE LA MORT SUBITE
500046293,FRWAR,La France au combat.
500024696,FRY,FRY
500033578,FR_57,Lorraine
500043839,FR_77,Inferno-kill LE-FR
500044566,FR_A,dark army / fr
500026500,FR_C,France Corsaires
500017737,FR_FI,TEAM FRENCH FISH
500046601,FR_PZ,PyZyD
500014485,FSFT,force francaise libre
500044895,FSTG,French-Super-Tank-Gamers
500001125,FT,French team
500023412,FTFB,Francs-Tireurs Franco-Belge
500015026,FTFK,French Touch French Kiss
500042368,FTMC,Fear the machine
500015902,FTP,les partisans
500029767,FTUI,Fatalteam
500032607,FUJFR,L'empire de Fuji
500053817,FUNFR,FUN Fratricides
500043129,FUNKY,Funcky Familly
500035793,FURAX,Les Coqs enragés
500000811,FURIA,TipiaK
500015502,FURIE,! ! ! Division Française des Fous Furieux ! ! !
500055838,FURY0,Fury FR
500012178,FURYO,FURYO
500242834,FURYX,Nice Ukrainians
500036595,F_A_T,French Army Team
500041005,F_D_D,Fous de Destruction
500008487,F_F,Frénétiques Faucheurs
500034160,F_F_I,FORCE_FRANCAISE_INDEPENDANTE
500036131,F_ICE,Team F_ICE
500024234,F_S_T,Fist Team
500045308,G-A-M,Génies d’Acier Mécanisés
500020016,G-I-S,Groupe d'Interventions Suicidaires
500030923,G-I-T,Groupe d'Intervention Tactique
500039173,G-T-M,Gardiens des Tanks Maudits
500036197,G-_-D,Guard Death
500029961,G0TA,Game Over Try Again officiel
500170421,G2T,Going 2 Win
500004873,G59,Les Guerriers du 59
500000320,GA,Garde D'Acier
500219235,GAIA,ERASTES
500011610,GANGS,Les gangsters
500017468,GAULE,La Cavalerie Gauloise
500208999,GAZA,Palestine1
500002303,GA_T2,Garde D'acier Team 2
500254708,GBANG,GUN_BANG
500026326,GBU12,Les Storms Shadows
500025400,GCBF,Groupe de combat blindé français
500000088,GDA,Gang des AperoMans
500031863,GDGN,la guilde des guerrier noire
500043565,GDMOO,guépartd de miami
500015486,GDO,Guerriers De l'Ombre
500024455,GEEK-,Les destructeur francais
500044520,GGL,quartier général
500014585,GGTR,Les Goudou Guetteurs
500019270,GGVA,les indestructibles
500055095,GIFF2,Groupement d'Intervention des Forces Francophones Junior
500048147,GIGN,Maitrekill
500033531,GILT,gang international de lutte contre les tanks
500008545,GIR,Groupe d'Intervention Rapide
500008755,GIVA,GIVA
500048475,GLAUD,"GSR 600,750"
500030997,GMD,Grosses Mites Department
500030353,GMP45,Mechanical Alliance
500007941,GN,La Garde Noire
500010607,GNF,Les cinglés
500024748,GNOOB,Guilde noob
500002153,GOB,Guardian of Blood
500046552,GOBZ,Goblins
500026103,GONX,Guardians Of Nexus
500065722,GOOD,Gramy od dawna
500017387,GOR3,Team Gore
500014882,GOTH,Groupe Operationnel Tactique de l'Hexagone
500054865,GPR1,GalacticPoney Rainbow
500045109,GRBG,Groupe Blindé Guderian
500054722,GRFOX,GRAY FOX
500047989,GT19,TANK GT
500034938,GT3,Ghost Terrible Esport
500044501,GTFR,GTFR
500030555,GTPFR,GamesTrakcsProduction-FR
500002995,GUED,guedinteam
500018779,GUED2,Guedinteam-bis
500052719,GUERE,guerrier
500043210,GUNG,Gungrave
500053586,GWAF,"Guns, Wheels and Fire"
500026778,GXW,Gaming X World
500048276,GXWAR,GXwar
500026806,G_M_T,GAMEUR TROLLEUR
500048407,G_R_B,Les Gros Raisins
500044724,H-CO,HARD-COMPAGNIE
500015719,H-D-K,Héritiers de Korriban
500013994,H-G,Hostile-Gaming
500002433,H-K-S,Heineken Spirit
500019794,H-P-D,High Perforation Delivery
500049722,H-W-A,Here we are
500012072,H1N1,Nemesis
500005880,HACHI,FUMEURE DE HACHI
500046136,HAWKZ,Imperial WarHawks
500027298,HB666,Les HeadBangers
500011376,HBAL,La Team Hannibal
500044683,HB_GA,Half Brain Gaming
500036004,HEBUS,Serial Trollers
500045315,HELLV,Hellvetia
500017541,HELLZ,Zombie Hell
500021374,HFRG,Happy Frogs
500004560,HGA,The H.G.A. Team
500038466,HISTO,Historia
500021185,HLD-N,[ HOLD ON ! ]
500008064,HN,Les Hussards Noirs
500011187,HOPLA,La Hopla Team
500055468,HPRN,HYPERION
500019850,HTXXI,heavyteam
500053598,HUNTF,HUNTER-FR
500019651,HUTT,Hooba Umpa Tiny Tanks
500024304,HYDRE,HYDRE
500046484,I-S-B,InSideBattle
500022577,IATMI,Ateam
500053675,IBEI,I BE I
500253821,ICF,Inter City Firm
500004723,IDFIX,£esGåu£oi$
500054565,IDM,Infanterie de Destruction Massive
500020366,IHI,Hightland
500027600,IIB,IlluminatyIsBack
500217237,IKGBI,State Security Committee of the USSR
500008358,ILDAR,Illendar
500014182,IMWT,In Mob We Trust FR
500053670,INAM,I Need A Medic
500055814,INDES,Indestructibles
500050296,INE,inertïe
500047249,INTUB,Les Ingés Tubbies
500049576,IPM67,industrialisation des produits mecaniques
500045025,IR-ES,IRON ESCARGOTS
500035934,IRGZ,IRealGamerZ
500052545,IRLS,Irialas
500050767,ISFG,Insomnia French Gaming
500005916,ISLRI,SoleariS
500025175,ITHL,Invalid Target Hell Legion
500055217,IVE,IVe Corps
500045520,IXO,Ixo Week
500025859,IX_XI,_Freedom_Is_Paradise_
500015311,IZ,Impact Zone
500017973,IZIM2,IZIMO2
500012811,IZIMO,world izi
500017433,J-C,Epargne les Jésus !
500022234,J-F-P,Just-For-Play
500026342,J-P-J,tortue60
500006827,JACOU,jacou
500024017,JCF,joyeux combatants francais
500047804,JDLC,Joueurs De La Cave
500013919,JEU,Pour Le Jeu
500044784,JK234,4ctanker
500025415,JKA92,JKA SEVRES 92
500008333,JMG,Jouons Mieux en Groupe
500015637,JMG-2,Jouons Mieux en Groupe 2
500004817,JOL,JeuxOnLine
500049463,JOREG,jojo bar team
500052561,JOUER,WoTcraft
500016706,JPO,1re division blindée Leibstandarte
500020037,JSJS,Normandie
500048327,J_M,Jacquie & Michel
500015367,K-I-G,KILLER INSTINCT GOLD
500002737,K-O,K-Othic (Multigaming)
500050563,K-RB,Kariboux
500005316,K-T-N,KILL THE NOOB
500050032,K2R,Les renards du désert
500029927,KAMT,Kamelott
500045773,KANNA,THE FAMILY
500046457,KARL,Clans des FT
500002984,KASE,KAKAHUETESEMICROUSTILLANTES
500029223,KB92,killer boy
500200532,KCDQ,KCDQ
500006682,KE-FR,King_Eagle_FR
500010486,KEBAB,Ketchup En Boîte Avec Bearnaise
500277099,KED,Kedr
500228446,KFD,K.F.D.
500020572,KHORN,Berserker de Khorne
500030027,KIRIN,21th Luminae qi-Lin Armored Division
500042243,KMH,Kitten Maus Hunter
500214796,KMK,KACZUSZKI MAJĄ KACA
500024505,KMLTT,Kaamelott
500024567,KMT,Kiss My Tank
500009810,KOALA,Koala's Crew
500040753,KOZ,Koz_Toujours!
500013860,KRG,KRUGER
500024077,KRO,la 7eme compagnie de france
500017563,KRTM,KillerTeam
500014364,KS4,KS4
500024358,KST64,kst64
500028465,KTLZR,Division 501 éme de Normandie
500019401,L-A-D,Les Ailes du Dragon
500014681,L-A-F,Les Artilleurs Français
500188354,L-A-P,Liga Asów Pancernych
500012846,L-A_F,Les Loup-Affamée_Fr
500030362,L-B-C,Les Bras Cassés / 1988
500046194,L-B-K,les babas kools
500024185,L-B-T,Les Brises Tôle
500016113,L-B64,les basques
500260389,L-C-A,Legion Cote d' Azur
500217958,L-C-B,l-c-b
500015491,L-C-F,les chevalier de fer
500030814,L-C-S,Le clan des saiyen
500031850,L-C59,les ch'tis
500055024,L-D-F,Les Déchenilleurs Francophones
500033631,L-D-N,Les Diables Noirs
500022073,L-D-S,Les Dieux Spartiates
500032471,L-DT,La Dream Team
500055756,L-E-P,Les Legendaires
500015376,L-ES,Les écraseur
500026974,L-F-A,Les Faucheur d’Ames
500015061,L-F-B,Légion Française Blindée
500017609,L-F-F,lff
500049640,L-F-K,Live For The Kill
500055542,L-F-R,LEGION FRANCAISE
500028871,L-F-T,La French Team
500021566,L-FR-,TankeurFR
500045230,L-G-D,La LeGenDe
500032609,L-G-T,Petite mais puissante
500005576,L-K-A,RA!D [fr38]
500028577,L-K-E,les tankiste
500010417,L-L-A,La Légion d'Argent
500005403,L-L-C,la lance celeste
500023504,L-L-F,La légion Francophone
500025427,L-LS,les –dézingués
500050136,L-M-C,Les Méchant canard
500018398,L-M_F,Les Mercenaires
500011903,L-O-F,Les ombres françaises
500045259,L-P-B,Les Panthères Blanches
500011840,L-P-F,*LES PAPYS FLINGUEURS*
500045360,L-P-S,Les Patates Sanguinaires
500046572,L-PTS,Les Pirates
500031605,L-R-B,les Râleurs Baroudeurs
500030339,L-S-C,La Septième Compagnie
500030441,L-S-I,LesSoldatsInconnues
500052694,L-S-Z,La Street Zer
500044045,L-T-A,Les Tankistes Anonymes
500026656,L-T-N,Les trèfles noir
500027809,L-TD,Les Tankistes Dégluingués
500034563,L-U-F,L'union francophone
500046986,L-Y,les youtubeurs
500037404,L0AD,Livraison d'Obus à Domicile
500033037,L2-TF,Les 2 Tankistes français
500046046,L2P,Learn To Play
500039357,L401,Les loups d'acier de la L401
500022583,L4RDD,Le 4e régiment de dragons
500023098,L732,1er ESCADRON RAOUL-MARTEL
500047639,L7C,La 7ème Compagnie
500051111,L7CDC,La 7ème Compagnie se dé-chaîne
500032237,L7CP,la 7émé compagnie
500008155,LA2TF,Les amis de ta femme
500020871,LACDF,la chaux-de-fonds
500035564,LADEV,LES ACCOLYTES DU DIMANCHE EN VADROUILLE
500024365,LADM,Les Anges de la mort
500006834,LAM,Les Anges de la Morts
500047930,LB-H,Le bataillon d'honneur
500050520,LBA,les bons amis
500048466,LBDC,Les boites de conserve
500023221,LBDF,les boss de france
500031961,LBDT,LES BOSS DES TANKISTES
500043740,LBFRA,II Line Breaker II
500037338,LBL,le bataillon de l enfer
500042189,LBN,LBN
500041378,LBR,LES BONNETS ROUGES
500048556,LBTR,el diablos 51
500022062,LBZ,Les barbouzes [FR]
500052274,LC-1,Les Croisés
500018346,LC-T,Les Chats Tankés
500015594,LCA,- Les Cavaliers de l'Apocalypse -
500031801,LCAB,Les Copains à Bord
500018470,LCB,les ch'ti en balade
500034851,LCBCC,"Les Couillus ( Bourreaux Des Corps,Bourreaux Des Coeur)"
500010880,LCC,Le Clan De La Chasse
500041248,LCCA,Les chevaliers cathares
500052552,LCCD,le clan du dragon noir
500024875,LCCF,Les Casseurs de Chars Français
500043793,LCCL,Lafayette conduit un char Leclerc
500041352,LCCRP,Les Chevaliers de la Cour du Roi Patafoin
500020038,LCD,LCD
500041142,LCD-D,les chars du diable
500054548,LCDB,Le Choc Des Blindés
500024244,LCDC,Les Chasseurs De Chars
500019539,LCDCI,La Croisade Du Chaos Infini
500026286,LCDD,Les conquérant du Dragon
500015551,LCDE,LeClanDesEngineurs
500215467,LCDG,Les Chars de Gaule
500038451,LCDGC,La Confrérie Des Gros Calibres
500047799,LCDL,Le Comptoir des Loser's
500023261,LCDLE,la conpany de l enfer
500020743,LCDP,Les conteurs du Ponant
500039948,LCDPP,les chards du paradi pro
500014316,LCDT,Les Chevaliers Des Tanks !
500050809,LCE,les chats de l'enfer
500015092,LCFD,Les Clones Français Diabolic
500024015,LCFL,Les Cuirassiers Français Libres
500055694,LCG_,Les Chiens De Guerre_
500015526,LCH,Les Chenillards
500024021,LCL,LesCharsLatents
500029406,LCNC,Command and Conquer
500015951,LCPF,LesCulsPourrisFrancais
500023189,LCR,la cavalerie rasta
500017926,LCS,Le Clan des Sages
500029397,LCSFR,Les Cochons Sanglant
500028098,LD-FR,Les déglinguos
500008493,LDA,Le Délire Assuré
500049853,LDAVB,les diots au vin blanc
500023536,LDB-S,Ligne de Défence Blinder Sudiste.
500044841,LDBPN,La Division Blindée des Panthères Noires
500012140,LDC,Les Destructeurs de Chars
500023969,LDDC,Les Démontés du Char
500035192,LDDF,Les Dragons France
500030030,LDDS,LES DESTRUCTEUR DU SUD
500309902,LDE,LUDITE
500024215,LDEF,Libérateurs - De - France
500014311,LDFF,légion des force française
500019563,LDFFR,l'élite des force francophones réunis
500013482,LDGS,Les Dragons ( Fra )
500032465,LDL,l'élite des lourds
500022653,LDP,Les Dragons Pourpres
500030471,LDRF,Les Diables Rouges Francais
500008885,LDRS,Leaders
500043162,LDRX,LESDIABLESROUGES.X
500017476,LDS,Les Dissidents
500021944,LDS2,école des LDS les cranes brulés
500045291,LDSFR,Les dissidents en Formation
500001225,LDT,Loups du Téméraire
500032746,LDTBF,Legion des tanks blindes Français
500044556,LDTF,Ligue Des Tankist Français
500021762,LE501,le 501è régiment de chars
500048345,LECOQ,LES FLINGUEURS ...
500046056,LEDLM,Les Éperviers De La Mort
500017559,LEDT,les exterminators des ténèbres
500074049,LEFA,Sodoma y Chabola
500004087,LEFS,Liberté égalité Fraternité Sexualité
500012642,LEGA,les xgm
500265624,LEGS,Legioners
500028798,LEM,Les Loubards en Mobylettes
500039127,LESAD,Les amateurs du déambulateur
500031358,LESFR,Les chars français
500047046,LESGG,Les Gorets de Guerre
500040925,LESRM,Les rois mages
500033450,LESSF,LesSpectresFaucheurs
500043527,LEST4,Les Eléctros T4nkistes
500032888,LET,Legion Etrangere
500020956,LFAC,Les Frères d'Armes Au Combat
500003199,LFAFR,Les Freres d'Armes
500022792,LFCC,LesFrançaiscasse-cou
500260574,LFCF,YNWAGRAM | Liverpool FC Fans
500030576,LFDC,Les Fumés Du Ciboulot
500016370,LFDLF,LE FER DE LANCE FRANCAIS
500026680,LFE,Les Forces Enfantines
500021701,LFG,Les faucheurs Gaumais
500044706,LFI,Les Faucons Intrepides
500052970,LFLO,les francais de l'ombres
500021414,LFP,la france en puissance
500261353,LFS,WOLFS
500014284,LFSF,Les Forces Spécial Française
500023319,LFSP,Les francophones sans pitier
500003337,LFT,Les Francs Tireurs
500014379,LFTI,Les Francs Tireur
500032937,LG-E,Les Gaulois Enragés
500017477,LGBR,Le Gobelin Rouge
500023673,LGD,La Garde Divine
500022050,LGDP,Les Gardien de la Paix
500049691,LGF,Les Gayfish
500015997,LGG,Les Guerriers Gaulois
500033436,LGMS,Les Guerriers Maudits
500216993,LGN,Legends_SVK
500029543,LGNP,La Garde Noir PIRATEAM
500029776,LGOF,Ligue Of French
500049550,LGRS,lesguérrier
500024874,LGSN,les geek super noob
500010922,LGSR,Les gardiens solaires
500013906,LGT,La Gauloise Team
500046038,LGTFR,Les grenouilles tueuses
500031281,LGVD,La Grande Vadrouille
500014945,LHDF,LES HYENNES DE FEU
500044100,LHLL,Les Hors-la-loi
500007857,LI,les indomptable
500054887,LIBRT,liberté et independance
500031964,LII,ATRIII
500045979,LINA,Lovers in Arms
500015351,LKB,[FR-BE] Kazh-koad Blindés
500021959,LKD,Les Killers du Dimanche
500020790,LKFR,Les Mini Kamikaz FRANCAIS
500024581,LKFRA,Les King FRançais
500019024,LKG,Le Kommando Gaulois
500025085,LKKF,Les Kikous Frenchy
500026014,LL-S,les Loups Sauvages !!!
500002511,LLA,La Légion D'acier
500005302,LLB,Le Loup Blanc
500021468,LLB2,LES LOUPS BLANCS
500034188,LLC,Les Lapins Crétins
500039916,LLDO,Les Loups De l'Ombre
500046541,LLLF,Lutte pour la Liberté Française
500137267,LLN,Les Loups Noirs
500008400,LLO,les lion d'ors
500049922,LLS,Les Larmes de Sang
500041274,LLU,Les luminaires
500039857,LMBA,Les Minous Blindés d'Acier
500025033,LMC,Les Mouche de Combat
500016792,LMCC,lmcc
500053344,LMDG,Les Maçon du Gaming
500048836,LMDP,les mangeurs de porc
500039364,LMELA,LES MARSEILLAIS ET LEUR AMIES
500008365,LMES,les miserables
500055797,LMF,LES MINIS FAUCHEUSES
500014560,LMM,Les maittres du monde
500018706,LMP,Les Marmottes Poilues
500047154,LMTF,Les Mousquetaires Tankistes Français
500051007,LN-FR,liste noire francaise
500014373,LNA,La Nouvelle Alliance
500018521,LNF,Legion noir Francaise
500027950,LNFC,Ligues Nationale des Français Canonniers
500051614,LNP,Phaze Armée Collectif
500017262,LOB,Les ouvres boîtes
500026754,LODL,Les Ombres de L'apocalypse
500029721,LODLA,L'ordre de L'acier
500043214,LODSC,Lord Of Dead Shadow Cruser
500003837,LOF,Legend of Fist
500033581,LON,l'Ordre Noire
500024137,LOS-,Line of Sight
500005298,LOTB,Legend_of_the_blood
500038302,LOUP,Loups de l'Ombre
500027235,LOUPS,Les Loups
500050500,LOUPZ,La Meute
500018943,LPE,Les Phoenix Eternels
500014318,LPF,o Les Pirates Français o
500011512,LPO,Lama Power
500006351,LPP,Les Petits Pedestres
500040978,LPPA,Les PaPys Apéro
500038943,LPR,Les panthères royales
500028557,LPW,Les Paladins De WoT
500000187,LR,La Resistance
500017304,LRB,Les REBELLES
500030827,LRBDP,Les Requin Blanc Du Pacifique
500049657,LRD2,Les Rebelles Du Desert
500017875,LRDD,Les Rois Du Desert
500304386,LRFR,LaRoyaleFr
500053922,LRVG,Les rats v'agés
500055194,LRX,Elerix
500022702,LS3P,Les Survivants du 3ème Panzer
500054403,LSB,Les Spartiates Blindés
500026138,LSD25,Tontonsflingueurs
500050701,LSDC,Les Soldat Du Clan
500021372,LSDE,Les strateurs de l enfer
500013530,LSDT,LesSeigneursDuTank
500012404,LSE,L£s Susc£ptibl£s
500050194,LSECR,Les Semi Croustillants
500015082,LSF,Les Stratèges Français
500052054,LSFR,LES SHADOWS
500020668,LSH,Les Six Horizons
500028175,LSK,Les Semi-Kroustillants
500055346,LSPTS,Les_Spartiates
500034907,LSTF,Les Super Tankistes Flingueurs
500276460,LT-FR,les tankistes français
500031567,LTAR1,Les Tanks à Roulettes caserne militaire
500048376,LTAT,La Team Des Ados Tankistes
500009695,LTB,LesTetesBrûlés
500013975,LTB51,Les Têtes Brulées 51
500050014,LTBE,les troupes blindées d'élite
500051753,LTBF,Les têtes brûlées Française
500018094,LTDA,Les Tankiste D' Attaque!!
500024407,LTDE,Les Tueur De l'Enfer
500027783,LTDL,Le clan des tireur de litres
500045576,LTDLP,Les Templiers De La Paix
500040268,LTDM,Les tankistes de la mort
500020914,LTDS,Les Titans Du Sud
500009744,LTE,LesTankiste
500052789,LTE73,Les Tamiens de l'Espace
500023856,LTF-,VIII ème DV Les Tontons Flingueurs
500030710,LTF36,Les Tankistes de France
500053975,LTF59,Les TonTons Flingueurs du 59.
500038306,LTFFR,LesTonTonsFlingueurs
500024199,LTFR,Les Tigres Français
500021326,LTH,Les Tanks Haha
500039491,LTKLD,les tankistes légendaires
500017429,LTLP,les tontons la praline
500038868,LTRKT,La Team Rocket
500019727,LTTF,=Les TonTons FlinGueurs=
500013663,LTW,Les_ToOns_Warrior
500020834,LUNF,l'union national francaise
500046419,LVN,Les Vipères Noires
500239789,LWF,Lone_WolF_
500051018,L_B_F,Les Bouchers Francais
500050900,L_DN,les_dragon_noir
500033633,L_G_V,Ligue des Gentlemen Vendéens.
500016882,L_K,lehr-korps
500021710,L_O_W,Les Oubliés de Wot
500050358,L_S,Loup Solitaire
500024938,L_SKS,Les Squellekilleurs
500049777,L_S_D,Les Super Déserteurs
500215899,L_T,_Lemming_Train_
500024241,L_T_B,Les tigres blanc
500049027,L_T_M,Les tueurs de Montreuil
500027366,L_T_R,Les Tankistes Royals
500016273,M-08,MERCENAIRES 08
500012993,M-A,Maîtres Artilleurs
500010961,M-C-D,la mort contre les démons
500005404,M-C-T,Millice Combattente Tankiste
500013163,M-FR,The Masters of France
500052565,M-K,MAC-Killer
500028846,M-P-F,LA MEUTE DES PIRATE FRANCAIS
500024742,M-Q-F,LA MORT QUI FAUCHE
500005257,M-S,Mille-sabords
500026740,M-S-F,Militaires Sans Frontières
500049830,M-T-2,clan1
500045865,MACOM,Master And Commander
500014363,MAD-B,Mad Boar
500217930,MAL,Malazan Marines
500023222,MALT,Massacre à la Tronçoneuse
500006583,MANTI,Manticores
500043966,MAP,La Citadelle
500042965,MAZY,MaZy
500220974,MD,Mariupol Defenders
500009768,MDBS,Musée des Blindés de Saumur
500038689,MDG,Les Myopes De Guerre
500013561,MDKR,[MadKiller]
500002023,MDN,Maréchaux de Napoléon
500047421,MDTS,Les maudits
500014145,MEFF,Militaire En Folie Furieuse
500010402,MEH,Hero mais pas trop
500048512,MFR3,NIDEL
500054623,MFUN,Millenium Fun
500032545,MHL,GUN and TANK
500018612,MIFR,Mechanicus Invictus
500042237,MINOU,the suricate
500002508,MINT,M.I.N.T. (is not a team)
500016200,MJ-12,Majestic-12
500015965,MJFA,Bourrin Brother
500008337,MJS,Montjoie Saint Denis
500015762,MKVII,Les Boucaniers de Caprica
500015670,MLS,MoonLightShadows
500030051,MN_FR,Mamba noir
500023298,MOD30,team avio
500023450,MONDE,tank du monde
500025963,MONKY,Crazy Monkeys
500011218,MORF,Morfalous
500025930,MOST,URBAN COMMANDER
500027206,MOTS,Master Of Thanks Style
500011017,MP13,Minot de Prouvènço
500017069,MPMA,les Manchots pas Manchots
500036236,MQ,Mouvement Quenellier
500054632,MS74,FURY74
500014707,MSK,Majestic Klan
500030271,MTKAI,Matukai
500035121,MTPL,topteam
500009361,MUTI,destroyer company
500026666,MUTIN,MUTINIERS
500033533,MVC80,boss du 80
500030168,MWA,moewnichala
500018531,MWOT,Team Millenium
500035632,MX-FR,Mаҳĩműm┼Fяаnçаĩs
500044847,MXP,Les tankiste anonymes
500009687,MYFR,Myriks
500048813,MYST,Les D'anges Heureux
500035798,M_R_A,MRA_Bastogne
500007928,N0CIF,The Nocif Clan
500243881,N0_0B,Без забов'язань
500045385,NAJA,L ARMEE DES 15
500031373,NB-WT,NooB.wot
500009666,NBKFR,NaheulbeuK
500033144,NGENE,NitroGène
500018788,NICE1,OCBNICE
500017931,NIGLO,la colère des niglos
500044382,NLR-,New Lunar Republic-
500015132,NLT,no-limit
500055214,NMLS,Namless
500016066,NN-,Normandie Niemen
500023575,NNC27,no name clan***
500055541,NOBL6,galifrey
500008501,NOL,Nolife Gaming
500018893,NOLYF,NOLYF
500015238,NOOBY,noobeur
500040637,NORDM,Les Guerriers Normands
500031909,NORN,Le destin des Norns
500046855,NOUS,les petits
500027251,NPGM,Night PGM
500047262,NSM,NémésisStorm
500040824,NSNV,Nul sacrifice nul victoire
500001563,NTHR,N'Th'Rack Squadron
500000377,NWECL,New Eclipse
500032497,NWGS,New generation
500048001,N_SA,Noob.sa
500020560,O--I,Orgi
500029764,O-B-P,Old Blacks Pack
500034000,O-S-N,Obsidion
500021152,O-SH,one shoot
500054175,OAI,Origin Assassin Imagawa
500046744,OB-FR,\\\ OBSCURA FR ///
500009153,OCD,On Craint Degun
500047457,OCLZ,La Bande de Chablis
500005215,ODF,Les Ombres du Folkvang
500000996,ODN,Les Chevaliers de l'Ordre
500017339,OE-FR,ORDRE ECARLATE
500034676,OEIL,les incorruptibles
500001214,OFCRA,OFCRA
500225852,OGRE,Chaos Space Marine Dreadnought
500040530,OM3GA,OM3GA
500017226,OMBRE,Shadow of Death.
500007398,OMEG,OMEGA
500024227,OMGP,Omg Møre Luck Please !
500005417,ONES,Les Ones²
500245252,ONO,Dragon_Family
500217698,ONU,Organizatia Natiunilor Unite
500006528,OOBS,les noobs
500030430,ORI0N,Compagnie Orion
500043681,ORN,Orion
500039401,ORQUE,[FRANCE]
500043485,ORS,Origins
500051683,OS-FR,Old-Spirit
500027944,OS33,XxPGM-Os33xX
500018771,OSEF,"On s'en fiche, on kill comme des fous enragés"
500009161,OSG,GoS
500034922,OSS31,Clan Pin Warrior
500051855,OTRA,On The Road Again
500033534,OURO,OUROBOROS
500032568,OURS,Les Papas Ours
500026835,OVERS,the undertaker
500016733,OVNI-,Objets Violents Non Identifiés
500017848,OVVN,les canons en folie
500052463,OXOFT,legioX
500013181,OXYD,OxYdZ GaMeRz
500039633,OZER,Clan Francais Recrute
500008665,P-A-S,-Ponad-Podziałami-
500008306,P-C,Phenix Corp
500258192,P-DOX,P-DOX
500024295,P-F-K,Pacifique French Killeur
500040810,P-G-N,Nem Family
500052065,P-S-M,Pour Se Marrer
500023122,PAINS,peloton des amis baloku
500001055,PALCO,PALCO TEAM
500031872,PANIK,Première Alliance Noob des Intrépides Kamemberts
500027817,PAPIS,Peleton des Artilleurs Post InfantileS
500206177,PAPYS,Les papys grincheux
500023254,PDHP,enezveur
500050093,PDLM,Les Prêtres de la Mort
500047057,PEG,Pegasus
500011436,PEINT,Le Clan Peint
500030474,PEX,PLANETE EXPRESS
500045193,PGF,Prend Garde !!!
500017832,PGM,LE CLAN DES GAMERS
500041358,PHENX,Phœnix
500234398,PICAR,STAR TREK _ Звездный путь _Juldyzdy Jol
500053839,PICT,Pictons
500038840,PIGCL,Pigeon Clan
500017599,PIGZ,Pigz
500037447,PILUM,La Cohorte
500036923,PINKS,PinkSwarm
500044514,PINTE,Binouze Brothers
500018049,PIQUE,Les Frelons
500053709,PLL,PiLaliLalou
500055763,PLT,Plions de la tôles
500027482,PM-PD,tonton flingueur 70
500044049,PNZG,Panzer Grüppe
500034705,POETS,Poets
500002028,POILU,Les Poilus
500054674,POKY,the glorious
500218225,POLO,cupaminuniani
500045914,PONY_,The Pony Brigade
500017358,POR,Les Infiltrés
500006624,POTES,les potes
500011817,POUR,la france
500008345,POWAA,LUNARIS TANK ( LRS )
500009884,PPWAR,papywarrior
500013786,PQ,[ PaP-PQ ]
500025032,PR3DA,PREDATOR-Junior
500016674,PRAV,[PRAV] ! Pravda !
500019670,PRE13,Les Predateurs
500231275,PREDA,PREDAT0R
500198606,PRIM0,Los Primos de Armas
500024447,PROCO,Processeur
500012012,PROUT,Le Peloton des Rigolos Oubliés Unis pour Trépasser
500231457,PRTS,Partizanss
500024970,PSGFC,Paris Saint-Germain Fan Club
500031967,PSYRA,Les Psychotiques Rabbits
500038926,PTDQ,Patriote Tankiste Du Quartier-maître
500005882,PTG,PATAGONS DE FRANCE
500006595,PUMA,BUFFALO SOLDIERS
500041305,PX-PY,pixelplayers
500024604,PYTHO,dede08200
500039123,PZAE,Panzer-Armee
500029715,PZET,PanzerEliite
500019624,PZGO,Panzerdragon
500174063,PZTM,Panzer Truppe Mecklenburg
500025096,PZVI,Tigre blanc
500014609,P_A_F,Pouvoir-Aux-Français
500021715,P_F,Prédateurs Frénétique
500001394,QC-FR,QC-FR_DivisionFrancaise
500029287,QCRN,QUÉBEC RIVE-NORD
500018018,QSP,les Quenelles Sauce Piquante
500219364,Q_Q,Gramy Bo Chcemy
500019952,R--B,Raid-Boule
500021727,R-B-N,Reborn
500011331,R-D-,RENARD-DU-DESERT
500050250,R-D-D,Renard du desert
500017585,R-E-T,Red Eyes TEAM
500039764,R-GAR,Retour au Garage
500012932,R-I,REVOLUTION IMPERIAL
500034311,R-I-F,Résistance Intérieure Française
500021391,R-M-T,regiment de marche du tchad
500035165,R-O-G,Républic Of Gamers
500026183,R-P-M,La Revanche du Poulpe Masqué
500030501,R4GE,Rage Inside
500049884,R5ATC,scarabée
500025666,R7GAB,Regiment 7th Guards Armored Brigade
500032360,RADAR,RAdio Detection And Ranging
500017894,RADD,-Les Rats Du Déserts-
500005248,RAFAL,jaipapeur
500051177,RAIDE,tbc
500027661,RAOB,Royal Army Of Belgium
500047386,RAPFR,rien à peter
500304452,RAPT,RanToR
500267901,RAZER,:) ;)
